CD_Cliente,cluster,UF,regiao,DS_SEGMENTO,DS_SUBSEGMENTO,categoria_faturamento,MARCA_TOTVS,MODAL_COMERC,PERIODICIDADE,SITUACAO_CONTRATO,Tempo_relacionamento,nps_aquisicao,nps_implantacao,nps_produto,nps_relacional,nps_suporte
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,0,sem_nps,sem_nps,promotor,promotor,promotor
T01008,2,SP,Sudeste,VAREJO,DROGARIA,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,5728,sem_nps,sem_nps,promotor,sem_nps,promotor
T01173,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,4504,sem_nps,sem_nps,promotor,detrator,promotor
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,3061,sem_nps,sem_nps,promotor,promotor,promotor
T00971,0,RS,Sul,MANUFATURA,BENS DURAVEIS,Baixa,CROSS - TRADICIONAL,null,00 - Mensal,CANCELADO,0,sem_nps,sem_nps,detrator,promotor,promotor
T01173,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4504,sem_nps,sem_nps,promotor,detrator,promotor
T01526,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,5541,sem_nps,sem_nps,promotor,promotor,sem_nps
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,PRIME,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,CANCELADO,1263,sem_nps,sem_nps,promotor,promotor,promotor
T01205,0,PE,Nordeste,MANUFATURA,BENS DE CONSUMO,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4909,sem_nps,sem_nps,promotor,passivo,passivo
T01526,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,6727,sem_nps,sem_nps,promotor,promotor,sem_nps
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,RH - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,9670,sem_nps,sem_nps,promotor,passivo,promotor
T00673,2,SP,Sudeste,MANUFATURA,QUIMICA & RECICLAGEM,Média,CLOUD,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,CANCELADO,2436,sem_nps,sem_nps,detrator,promotor,passivo
T01008,2,SP,Sudeste,VAREJO,DROGARIA,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,7122,sem_nps,sem_nps,promotor,sem_nps,promotor
T01173,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Média,MANUFATURA - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4504,sem_nps,sem_nps,promotor,detrator,promotor
T01205,0,PE,Nordeste,MANUFATURA,BENS DE CONSUMO,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,2805,sem_nps,sem_nps,promotor,passivo,passivo
T01436,2,SP,Sudeste,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,DISTRIBUICAO & LOGISTICA - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,ATIVO,0,sem_nps,sem_nps,detrator,promotor,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,0,sem_nps,sem_nps,promotor,promotor,promotor
T01205,0,PE,Nordeste,MANUFATURA,BENS DE CONSUMO,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4011,sem_nps,sem_nps,promotor,passivo,passivo
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,3908,sem_nps,sem_nps,promotor,promotor,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,PRIME,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,CANCELADO,2656,sem_nps,sem_nps,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,7359,sem_nps,sem_nps,promotor,passivo,promotor
T01205,0,PE,Nordeste,MANUFATURA,BENS DE CONSUMO,Média,RH - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4909,sem_nps,sem_nps,promotor,passivo,passivo
T01060,0,PR,Sul,MANUFATURA,METAL-MECANICO & PLASTICO,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,184,sem_nps,sem_nps,promotor,passivo,sem_nps
T00971,0,RS,Sul,MANUFATURA,BENS DURAVEIS,Baixa,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,TROCADO,4214,sem_nps,sem_nps,detrator,promotor,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,0,sem_nps,sem_nps,promotor,promotor,promotor
T01531,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,3935,sem_nps,sem_nps,detrator,sem_nps,promotor
T00971,0,RS,Sul,MANUFATURA,BENS DURAVEIS,Baixa,BACKOFFICE - CORE,MODALIDADE ASSINATURA (INTERA),00 - Mensal,ATIVO,8413,sem_nps,sem_nps,detrator,promotor,promotor
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,3061,sem_nps,sem_nps,promotor,promotor,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,0,sem_nps,sem_nps,promotor,promotor,promotor
T01872,1,MG,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,CROSS - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,CANCELADO,2672,sem_nps,sem_nps,promotor,passivo,promotor
T00788,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Alta,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4504,sem_nps,sem_nps,passivo,sem_nps,promotor
T01060,0,PR,Sul,MANUFATURA,METAL-MECANICO & PLASTICO,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,184,sem_nps,sem_nps,promotor,passivo,sem_nps
T01173,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Média,MANUFATURA - PARCEIRO,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,CANCELADO,6156,sem_nps,sem_nps,promotor,detrator,promotor
T01526,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,SERVICOS DE IMPLANTACAO,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,0,sem_nps,sem_nps,promotor,promotor,sem_nps
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,CLOUD,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,ATIVO,6200,sem_nps,sem_nps,promotor,promotor,promotor
T01173,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Média,FLUIG - PARCEIRO,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,CANCELADO,6401,sem_nps,sem_nps,promotor,detrator,promotor
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,RH - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,3061,sem_nps,sem_nps,promotor,promotor,promotor
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,3080,sem_nps,sem_nps,detrator,detrator,passivo
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,3061,sem_nps,sem_nps,promotor,promotor,promotor
T01008,2,SP,Sudeste,VAREJO,DROGARIA,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,5727,sem_nps,sem_nps,promotor,sem_nps,promotor
T01205,0,PE,Nordeste,MANUFATURA,BENS DE CONSUMO,Média,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,4363,sem_nps,sem_nps,promotor,passivo,passivo
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,8567,sem_nps,sem_nps,promotor,passivo,promotor
T01205,0,PE,Nordeste,MANUFATURA,BENS DE CONSUMO,Média,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,6565,sem_nps,sem_nps,promotor,passivo,passivo
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,CANCELADO,844,sem_nps,sem_nps,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,8288,sem_nps,sem_nps,promotor,passivo,promotor
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,3662,sem_nps,sem_nps,detrator,detrator,passivo
T00788,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Alta,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4504,sem_nps,sem_nps,passivo,sem_nps,promotor
T00737,2,SP,Sudeste,MANUFATURA,METAL-MECANICO & PLASTICO,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,8044,sem_nps,sem_nps,promotor,promotor,detrator
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,3061,sem_nps,sem_nps,promotor,promotor,promotor
T01173,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Média,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,4785,sem_nps,sem_nps,promotor,detrator,promotor
T01436,2,SP,Sudeste,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,DISTRIBUICAO & LOGISTICA - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,ATIVO,3120,sem_nps,sem_nps,detrator,promotor,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,1873,sem_nps,sem_nps,promotor,promotor,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,TROCADO,2657,sem_nps,sem_nps,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,7903,sem_nps,sem_nps,promotor,passivo,promotor
T01060,0,PR,Sul,MANUFATURA,METAL-MECANICO & PLASTICO,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,184,sem_nps,sem_nps,promotor,passivo,sem_nps
T01008,2,SP,Sudeste,VAREJO,DROGARIA,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,5728,sem_nps,sem_nps,promotor,sem_nps,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,384,sem_nps,sem_nps,promotor,promotor,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,0,sem_nps,sem_nps,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,5572,sem_nps,sem_nps,promotor,passivo,promotor
T00971,0,RS,Sul,MANUFATURA,BENS DURAVEIS,Baixa,RH - CORE,MODALIDADE ASSINATURA (INTERA),00 - Mensal,ATIVO,8413,sem_nps,sem_nps,detrator,promotor,promotor
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,3908,sem_nps,sem_nps,promotor,promotor,promotor
T01526,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5502,sem_nps,sem_nps,promotor,promotor,sem_nps
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,3061,sem_nps,sem_nps,promotor,promotor,promotor
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,3061,sem_nps,sem_nps,promotor,promotor,promotor
T01877,2,SP,Sudeste,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,Alta,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,6188,sem_nps,sem_nps,promotor,passivo,sem_nps
T01008,2,SP,Sudeste,VAREJO,DROGARIA,Média,DISTRIBUICAO & VAREJO - CORE,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,7122,sem_nps,sem_nps,promotor,sem_nps,promotor
T01173,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Média,MANUFATURA - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,6156,sem_nps,sem_nps,promotor,detrator,promotor
T01531,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,4000,sem_nps,sem_nps,detrator,sem_nps,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,1873,sem_nps,sem_nps,promotor,promotor,promotor
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,RH - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,6742,sem_nps,sem_nps,promotor,promotor,promotor
T01531,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,1989,sem_nps,sem_nps,detrator,sem_nps,promotor
T01205,0,PE,Nordeste,MANUFATURA,BENS DE CONSUMO,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4016,sem_nps,sem_nps,promotor,passivo,passivo
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,CLOUD,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,ATIVO,7755,sem_nps,sem_nps,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,6581,sem_nps,sem_nps,promotor,passivo,promotor
T01173,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Média,MANUFATURA - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,6156,sem_nps,sem_nps,promotor,detrator,promotor
T00788,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Alta,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4504,sem_nps,sem_nps,passivo,sem_nps,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,0,sem_nps,sem_nps,promotor,promotor,promotor
T00788,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,0,sem_nps,sem_nps,passivo,sem_nps,promotor
T01173,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Média,SERVICOS DE IMPLANTACAO,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,0,sem_nps,sem_nps,promotor,detrator,promotor
T01205,0,PE,Nordeste,MANUFATURA,BENS DE CONSUMO,Média,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,6565,sem_nps,sem_nps,promotor,passivo,passivo
T01436,2,SP,Sudeste,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,DISTRIBUICAO & LOGISTICA - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,ATIVO,4208,sem_nps,sem_nps,detrator,promotor,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,1873,sem_nps,sem_nps,promotor,promotor,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,CLOUD,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,6200,sem_nps,sem_nps,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,10551,sem_nps,sem_nps,promotor,passivo,promotor
T01060,0,PR,Sul,MANUFATURA,METAL-MECANICO & PLASTICO,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,184,sem_nps,sem_nps,promotor,passivo,sem_nps
T01436,2,SP,Sudeste,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,DISTRIBUICAO & LOGISTICA - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,ATIVO,3479,sem_nps,sem_nps,detrator,promotor,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,0,sem_nps,sem_nps,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,EDUCACAO EMPRESARIAL,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,CANCELADO,9722,sem_nps,sem_nps,promotor,passivo,promotor
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,BACKOFFICE - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,3480,sem_nps,sem_nps,promotor,promotor,promotor
T01008,2,SP,Sudeste,VAREJO,DROGARIA,Média,DISTRIBUICAO & VAREJO - CORE,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,5728,sem_nps,sem_nps,promotor,sem_nps,promotor
T01205,0,PE,Nordeste,MANUFATURA,BENS DE CONSUMO,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4016,sem_nps,sem_nps,promotor,passivo,passivo
T01531,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,3328,sem_nps,sem_nps,detrator,sem_nps,promotor
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,3662,sem_nps,sem_nps,detrator,detrator,passivo
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,3061,sem_nps,sem_nps,promotor,promotor,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,RH - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,2657,sem_nps,sem_nps,promotor,promotor,promotor
T02069,1,MG,Sudeste,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,Baixa,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,0,sem_nps,sem_nps,detrator,passivo,promotor
T01008,2,SP,Sudeste,VAREJO,DROGARIA,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,7807,sem_nps,sem_nps,promotor,sem_nps,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,FLUIG - PARCEIRO,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,8533,sem_nps,sem_nps,promotor,passivo,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,1873,sem_nps,sem_nps,promotor,promotor,promotor
T01436,2,SP,Sudeste,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,DISTRIBUICAO & LOGISTICA - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,CANCELADO,2430,sem_nps,sem_nps,detrator,promotor,promotor
T01702,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,1218,sem_nps,sem_nps,promotor,promotor,promotor
T01436,2,SP,Sudeste,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,DISTRIBUICAO & LOGISTICA - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,ATIVO,917,sem_nps,sem_nps,detrator,promotor,promotor
T01173,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Média,SERVICOS DE IMPLANTACAO,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,2080,sem_nps,sem_nps,promotor,detrator,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,SERVICOS DE IMPLANTACAO,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,1223,sem_nps,sem_nps,promotor,promotor,promotor
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,BACKOFFICE - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,3480,sem_nps,sem_nps,promotor,promotor,promotor
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,3533,sem_nps,sem_nps,detrator,detrator,passivo
T01872,1,MG,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,SOFTWARE COMPLEMENTAR,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,5452,sem_nps,sem_nps,promotor,passivo,promotor
T01205,0,PE,Nordeste,MANUFATURA,BENS DE CONSUMO,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4016,sem_nps,sem_nps,promotor,passivo,passivo
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,0,sem_nps,sem_nps,promotor,promotor,promotor
T00788,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Alta,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,0,sem_nps,sem_nps,passivo,sem_nps,promotor
T01205,0,PE,Nordeste,MANUFATURA,BENS DE CONSUMO,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5089,sem_nps,sem_nps,promotor,passivo,passivo
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,1873,sem_nps,sem_nps,promotor,promotor,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,2657,sem_nps,sem_nps,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5572,sem_nps,sem_nps,promotor,passivo,promotor
T01724,0,PE,Nordeste,MANUFATURA,BENS DE CAPITAL,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,7174,sem_nps,sem_nps,detrator,promotor,sem_nps
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,3080,sem_nps,sem_nps,detrator,detrator,passivo
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,GOODDATA,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,CANCELADO,5310,sem_nps,sem_nps,promotor,promotor,promotor
T01060,0,PR,Sul,MANUFATURA,METAL-MECANICO & PLASTICO,Média,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,184,sem_nps,sem_nps,promotor,passivo,sem_nps
T01173,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Média,SERVICOS DE IMPLANTACAO,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,0,sem_nps,sem_nps,promotor,detrator,promotor
T01846,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5291,sem_nps,sem_nps,passivo,promotor,sem_nps
T01173,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Média,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,5882,sem_nps,sem_nps,promotor,detrator,promotor
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,6045,sem_nps,sem_nps,promotor,promotor,promotor
